,SKU,Depósito Padre,Fecha de Vencimiento,Dias al Vencimiento,Lote,Descripción,cajas_x_pallets,Cajas Disponibles
356,6030010019               ,       CDGD,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,80.0
357,6030010019               ,       CDGD,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
358,6030010019               ,       CDGD,7/2/2024,250,061023                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,11178.0
359,6030010019               ,       CDPI,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,2286.0
360,6030010019               ,       CDPI,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,10368.0
361,6030010019               ,       CDPI,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,6912.0
362,6030010019               ,       CDPI,6/15/2024,233,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,41472.0
363,6030010019               ,       CDPI,6/16/2024,234,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,6912.0
364,6030010019               ,       CDVM,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,432.0
365,6030010019               ,       CDVM,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,56.0
366,6030010019               ,       CDVM,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
367,6030010019               ,       CDVM,6/15/2024,233,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
368,6030010019               ,       CDVM,6/16/2024,234,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
369,6030010019               ,       CDVM,7/1/2024,249,051023                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,144.0
370,6030010019               ,       CDVM,7/2/2024,250,061023                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,450.0
371,6030010019               ,       CDVM,7/8/2024,256,121023                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,31536.0
372,6030010019               ,    CDCDCF1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,7728.0
373,6030010019               ,    CDCDCF1,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,1440.0
374,6030010019               ,    CDCDCF1,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,12094.0
375,6030010019               ,    CDCDCO1,3/4/2024,130,080623                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
376,6030010019               ,    CDCDCO1,3/13/2024,139,170623                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
377,6030010019               ,    CDCDCO1,3/23/2024,149,270623                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
378,6030010019               ,    CDCDCO1,3/27/2024,153,010723                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,1738.0
379,6030010019               ,    CDCDCO1,4/18/2024,175,230723                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,144.0
380,6030010019               ,    CDCDCO1,4/22/2024,179,270723                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,144.0
381,6030010019               ,    CDCDCO1,4/27/2024,184,010823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,3744.0
382,6030010019               ,    CDCDCO1,5/9/2024,196,130823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,1872.0
383,6030010019               ,    CDCDCO1,5/18/2024,205,220823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,2304.0
384,6030010019               ,    CDCDCO1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,4608.0
385,6030010019               ,    CDCDCO1,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
386,6030010019               ,    CDVMZPA,5/20/2024,207,240823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
387,6030010019               ,    CDVMZPA,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,0.0
388,6030010019               ,    CDVMZPA,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,240.0
389,6030010019               ,    CDVMZPA,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,6912.0
390,6030010019               ,    CDVMZPA,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,3456.0
391,6030010019               ,    CDVMZPA,6/15/2024,233,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,65664.0
392,6030010019               ,    CDVMZPA,6/16/2024,234,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,3452.0
393,6030010026               ,       CDGD,4/8/2024,165,130723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,83.0
394,6030010026               ,       CDGD,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,0.0
395,6030010026               ,       CDGD,7/1/2024,249,051023                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,9432.0
396,6030010026               ,       CDPI,4/8/2024,165,130723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,4814.0
397,6030010026               ,       CDPI,4/24/2024,181,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,3240.0
398,6030010026               ,       CDPI,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,5184.0
399,6030010026               ,       CDPI,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,15552.0
400,6030010026               ,       CDVM,4/24/2024,181,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,93.0
401,6030010026               ,       CDVM,7/1/2024,249,051023                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,19811.0
402,6030010026               ,      CDLDC,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,51.0
403,6030010026               ,    CDCDCF1,4/27/2024,184,010823                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,108.0
404,6030010026               ,    CDCDCF1,5/8/2024,195,120823                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,2164.0
405,6030010026               ,    CDCDCF1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,16351.0
406,6030010026               ,    CDCDCO1,3/4/2024,130,080623                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1087.0
407,6030010026               ,    CDCDCO1,4/1/2024,158,060723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1296.0
408,6030010026               ,    CDCDCO1,4/8/2024,165,130723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1512.0
409,6030010026               ,    CDCDCO1,4/24/2024,181,290723                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1512.0
410,6030010026               ,    CDCDCO1,4/27/2024,184,010823                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,4212.0
411,6030010026               ,    CDCDCO1,5/8/2024,195,120823                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1944.0
412,6030010026               ,    CDCDCO1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,3456.0
413,6030010026               ,    CDCDCO1,7/1/2024,249,051023                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,1836.0
414,6030010026               ,    CDVMZPA,4/27/2024,184,010823                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,13556.0
415,6030010026               ,    CDVMZPA,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,2592.0
416,6030010026               ,    CDVMZPA,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",108,5180.0
417,6030010129               ,       CDGD,3/4/2024,130,080723                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,285.0
418,6030010129               ,       CDGD,4/1/2024,158,050823                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,2291.0
419,6030010129               ,       CDVM,4/1/2024,158,050823                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,5220.0
420,6030010129               ,       CDVM,4/26/2024,183,300823                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,201.0
421,6030010129               ,       CDVM,4/28/2024,185,010923                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,377.0
422,6030010129               ,       CDVM,5/3/2024,190,060923                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,33176.0
423,6030010129               ,       CDVM,5/31/2024,218,040923                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,377.0
424,6030010129               ,       CDVM,6/4/2024,222,081023                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,6032.0
425,6030010129               ,       CDVM,6/10/2024,228,140923                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,377.0
426,6030010129               ,    CDCDCF1,4/1/2024,158,050823                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,3887.0
427,6030010129               ,    CDCDCO1,2/26/2024,123,010723                        ,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,290.0
428,6030010170               ,       CDGD,5/19/2024,206,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,210.0
429,6030010170               ,       CDGD,5/26/2024,213,300823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
430,6030010170               ,       CDGD,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,1564.0
431,6030010170               ,       CDGD,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
432,6030010170               ,       CDGD,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
433,6030010170               ,       CDGD,6/14/2024,232,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
434,6030010170               ,       CDGD,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,3536.0
435,6030010170               ,       CDGD,6/29/2024,247,031023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,24752.0
436,6030010170               ,       CDGD,7/3/2024,251,071023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,6528.0
437,6030010170               ,       CDPI,4/4/2024,161,090723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,44493.0
438,6030010170               ,       CDPI,4/18/2024,175,230723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,39168.0
439,6030010170               ,       CDPI,4/22/2024,179,270723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,6528.0
440,6030010170               ,       CDPI,5/10/2024,197,140823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,19584.0
441,6030010170               ,       CDPI,5/12/2024,199,160823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,26112.0
442,6030010170               ,       CDPI,5/16/2024,203,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
443,6030010170               ,       CDPI,5/19/2024,206,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,39168.0
444,6030010170               ,       CDPI,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,32640.0
445,6030010170               ,       CDPI,5/31/2024,218,040923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
446,6030010170               ,       CDPI,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,32640.0
447,6030010170               ,       CDPI,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,26112.0
448,6030010170               ,       CDPI,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,39712.0
449,6030010170               ,       CDPI,6/14/2024,232,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
450,6030010170               ,       CDPI,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
451,6030010170               ,       CDVM,4/29/2024,186,030823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
452,6030010170               ,       CDVM,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,188.0
453,6030010170               ,       CDVM,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
454,6030010170               ,       CDVM,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
455,6030010170               ,       CDVM,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
456,6030010170               ,       CDVM,6/21/2024,239,250923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
457,6030010170               ,       CDVM,6/29/2024,247,031023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,2979.0
458,6030010170               ,       CDVM,7/3/2024,251,071023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,22372.0
459,6030010170               ,       CDVM,7/5/2024,253,091023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,4080.0
460,6030010170               ,       CDVM,7/11/2024,259,151023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,49232.0
461,6030010170               ,      CDLDC,4/4/2024,161,090723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,4573.0
462,6030010170               ,      CDLDC,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,7616.0
463,6030010170               ,    CDCDCF1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,10088.0
464,6030010170               ,    CDCDCF1,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,5712.0
465,6030010170               ,    CDCDCF1,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,10880.0
466,6030010170               ,    CDCDCF1,6/11/2024,229,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,3536.0
467,6030010170               ,    CDCDCF1,6/14/2024,232,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,2720.0
468,6030010170               ,    CDCDCF1,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,10876.0
469,6030010170               ,    CDCDCO1,3/10/2024,136,140623                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
470,6030010170               ,    CDCDCO1,3/27/2024,153,010723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
471,6030010170               ,    CDCDCO1,4/4/2024,161,090723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
472,6030010170               ,    CDCDCO1,4/5/2024,162,040723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
473,6030010170               ,    CDCDCO1,4/27/2024,184,010823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,2096.0
474,6030010170               ,    CDCDCO1,4/29/2024,186,030823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,4080.0
475,6030010170               ,    CDCDCO1,5/2/2024,189,060823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,7616.0
476,6030010170               ,    CDCDCO1,5/3/2024,190,070823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,8704.0
477,6030010170               ,    CDCDCO1,5/10/2024,197,140823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,1088.0
478,6030010170               ,    CDCDCO1,5/12/2024,199,160823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,12240.0
479,6030010170               ,    CDCDCO1,5/16/2024,203,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,272.0
480,6030010170               ,    CDCDCO1,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,1904.0
481,6030010170               ,    CDCDCO1,5/31/2024,218,040923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,2448.0
482,6030010170               ,    CDCDCO1,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,0.0
483,6030010170               ,    CDVMZPA,4/4/2024,161,090723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,10901.0
484,6030010170               ,    CDVMZPA,4/18/2024,175,230723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,45696.0
485,6030010170               ,    CDVMZPA,4/29/2024,186,030823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
486,6030010170               ,    CDVMZPA,5/3/2024,190,070823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,26111.0
487,6030010170               ,    CDVMZPA,5/10/2024,197,140823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,32640.0
488,6030010170               ,    CDVMZPA,5/16/2024,203,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
489,6030010170               ,    CDVMZPA,5/19/2024,206,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,45696.0
490,6030010170               ,    CDVMZPA,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,33184.0
491,6030010170               ,    CDVMZPA,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,19584.0
492,6030010170               ,    CDVMZPA,6/6/2024,224,100923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,32640.0
493,6030010170               ,    CDVMZPA,6/14/2024,232,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,6528.0
494,6030010170               ,    CDVMZPA,6/17/2024,235,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,19583.0
495,6030010170               ,    CDVMZPA,6/20/2024,238,240923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,13056.0
496,6030010208               ,       CDGD,3/13/2024,139,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,2.0
497,6030010208               ,       CDGD,5/22/2024,209,260823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,119.0
498,6030010208               ,       CDGD,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,640.0
499,6030010208               ,       CDGD,7/4/2024,252,081023                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,3200.0
500,6030010208               ,       CDPI,3/7/2024,133,110623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,367.0
501,6030010208               ,       CDPI,3/13/2024,139,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,3840.0
502,6030010208               ,       CDPI,3/30/2024,156,040723                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,9442.0
503,6030010208               ,       CDPI,4/8/2024,165,130723                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,5760.0
504,6030010208               ,       CDPI,5/10/2024,197,140823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,5760.0
505,6030010208               ,       CDPI,5/28/2024,215,010923                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,1920.0
506,6030010208               ,       CDPI,6/2/2024,220,060923                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,7680.0
507,6030010208               ,       CDVM,5/2/2024,189,060823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,0.0
508,6030010208               ,       CDVM,5/22/2024,209,260823                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,81.0
509,6030010208               ,       CDVM,7/4/2024,252,081023                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,2672.0
510,6030010208               ,       CDVM,7/14/2024,262,181023                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,7520.0
511,6030010208               ,      CDLDC,3/13/2024,139,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,1195.0
512,6030010208               ,      CDLDC,4/20/2024,177,250723                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,6720.0
